Sentence #,Word,POS,Tag
Sentence: 1033,Filter,_,B-Biotic_Entity
,feeders,_,I-Biotic_Entity
,create,_,B-Eventuality
,currents,_,B-Eventuality
,via,_,O
,siphons,_,B-Biotic_Entity
,or,_,O
,beating,_,B-Eventuality
,cilia,_,B-Biotic_Entity
,to,_,O
,pull,_,B-Eventuality
,water,_,B-Abiotic_Entity
,and,_,O
,its,_,O
,nutritional,_,B-Aggregate_Biotic_Abiotic_Entity
,contents,_,I-Aggregate_Biotic_Abiotic_Entity
,towards,_,O
,themselves,_,O
,for,_,O
,straining,_,B-Eventuality
,.,_,O
Sentence: 1034,Grazers,_,B-Biotic_Entity
,use,_,O
,scraping,_,B-Eventuality
,rasping,_,B-Eventuality
,and,_,O
,shredding,_,B-Eventuality
,adaptations,_,B-Quality
,to,_,O
,feed,_,B-Eventuality
,on,_,I-Eventuality
,periphytic,_,B-Quality
,algae,_,B-Biotic_Entity
,and,_,O
,macrophytes,_,B-Biotic_Entity
,.,_,O
Sentence: 1035,Members,_,B-Biotic_Entity
,of,_,O
,the,_,O
,collector,_,B-Biotic_Entity
,guild,_,I-Biotic_Entity
,browse,_,B-Eventuality
,the,_,O
,sediments,_,B-Aggregate_Biotic_Abiotic_Entity
,picking,_,B-Eventuality
,out,_,I-Eventuality
,specific,_,O
,particles,_,B-Aggregate_Biotic_Abiotic_Entity
,with,_,O
,raptorial,_,B-Quality
,appendages,_,B-Biotic_Entity
,.,_,O
Sentence: 1036,Deposit,_,B-Aggregate_Biotic_Abiotic_Entity
,feeding,_,B-Eventuality
,invertebrates,_,B-Biotic_Entity
,indiscriminately,_,O
,consume,_,B-Eventuality
,sediment,_,B-Aggregate_Biotic_Abiotic_Entity
,digesting,_,B-Eventuality
,any,_,O
,organic,_,B-Biotic_Entity
,material,_,I-Biotic_Entity
,it,_,O
,contains,_,O
,.,_,O
Sentence: 1037,Finally,_,O
,some,_,O
,invertebrates,_,B-Biotic_Entity
,belong,_,O
,to,_,O
,the,_,O
,predator,_,B-Biotic_Entity
,guild,_,I-Biotic_Entity
,capturing,_,B-Eventuality
,and,_,O
,consuming,_,B-Eventuality
,living,_,B-Eventuality
,animals,_,B-Biotic_Entity
,.,_,O
Sentence: 1038,The,_,O
,profundal,_,B-Aggregate_Biotic_Abiotic_Entity
,zone,_,I-Aggregate_Biotic_Abiotic_Entity
,is,_,O
,home,_,O
,to,_,O
,a,_,O
,unique,_,O
,group,_,B-Biotic_Entity
,of,_,O
,filter,_,B-Biotic_Entity
,feeders,_,I-Biotic_Entity
,that,_,O
,use,_,B-Eventuality
,small,_,B-Quality
,body,_,B-Biotic_Entity
,movements,_,B-Eventuality
,to,_,O
,draw,_,B-Eventuality
,a,_,O
,current,_,B-Eventuality
,through,_,O
,burrows,_,B-Aggregate_Biotic_Abiotic_Entity
,that,_,O
,they,_,O
,have,_,O
,created,_,B-Eventuality
,in,_,O
,the,_,O
,sediment,_,B-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1039,This,_,O
,mode,_,O
,of,_,O
,feeding,_,B-Eventuality
,requires,_,B-Eventuality
,the,_,O
,least,_,O
,amount,_,O
,of,_,O
,motion,_,B-Eventuality
,allowing,_,O
,these,_,O
,species,_,B-Biotic_Entity
,to,_,O
,conserve,_,B-Eventuality
,energy,_,B-Abiotic_Entity
,.,_,O
Sentence: 1040,A,_,O
,small,_,B-Quality
,number,_,B-Quality
,of,_,O
,invertebrate,_,B-Biotic_Entity
,taxa,_,B-Biotic_Entity
,are,_,O
,predators,_,B-Biotic_Entity
,in,_,O
,the,_,O
,profundal,_,B-Aggregate_Biotic_Abiotic_Entity
,zone,_,I-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1041,These,_,O
,species,_,B-Biotic_Entity
,are,_,O
,likely,_,O
,from,_,O
,other,_,O
,regions,_,B-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,only,_,O
,come,_,B-Eventuality
,to,_,O
,these,_,O
,depths,_,B-Quality
,to,_,O
,feed,_,B-Eventuality
,.,_,O
Sentence: 1042,The,_,O
,vast,_,O
,majority,_,O
,of,_,O
,invertebrates,_,B-Biotic_Entity
,in,_,O
,this,_,O
,zone,_,B-Aggregate_Biotic_Abiotic_Entity
,are,_,O
,deposit,_,B-Biotic_Entity
,feeders,_,I-Biotic_Entity
,getting,_,B-Eventuality
,their,_,O
,energy,_,B-Abiotic_Entity
,from,_,O
,the,_,O
,surrounding,_,O
,sediments,_,B-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1043,Fish,_,B-Biotic_Entity
Sentence: 1044,Fish,_,B-Biotic_Entity
,size,_,B-Quality
,mobility,_,B-Quality
,and,_,O
,sensory,_,B-Quality
,capabilities,_,I-Quality
,allow,_,O
,them,_,O
,to,_,O
,exploit,_,B-Eventuality
,a,_,O
,broad,_,O
,prey,_,B-Biotic_Entity
,base,_,B-Aggregate_Biotic_Abiotic_Entity
,covering,_,B-Eventuality
,multiple,_,O
,zonation,_,B-Aggregate_Biotic_Abiotic_Entity
,regions,_,I-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1045,Like,_,O
,invertebrates,_,B-Biotic_Entity
,fish,_,B-Biotic_Entity
,feeding,_,B-Eventuality
,habits,_,B-Eventuality
,can,_,O
,be,_,O
,categorized,_,O
,into,_,O
,guilds,_,B-Biotic_Entity
,.,_,O
Sentence: 1046,In,_,O
,the,_,O
,pelagic,_,B-Aggregate_Biotic_Abiotic_Entity
,zone,_,I-Aggregate_Biotic_Abiotic_Entity
,herbivores,_,B-Biotic_Entity
,graze,_,B-Eventuality
,on,_,O
,periphyton,_,B-Biotic_Entity
,and,_,O
,macrophytes,_,B-Biotic_Entity
,or,_,O
,pick,_,B-Eventuality
,phytoplankton,_,B-Biotic_Entity
,out,_,O
,of,_,O
,the,_,O
,water,_,B-Aggregate_Biotic_Abiotic_Entity
,column,_,I-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1047,Carnivores,_,B-Biotic_Entity
,include,_,O
,fishes,_,B-Biotic_Entity
,that,_,O
,feed,_,B-Eventuality
,on,_,I-Eventuality
,zooplankton,_,B-Biotic_Entity
,in,_,O
,the,_,O
,water,_,B-Aggregate_Biotic_Abiotic_Entity
,column,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,zooplanktivores,_,B-Biotic_Entity
,),_,O
,insects,_,B-Biotic_Entity
,at,_,O
,the,_,O
,water,_,B-Aggregate_Biotic_Abiotic_Entity
,'s,_,I-Aggregate_Biotic_Abiotic_Entity
,surface,_,I-Aggregate_Biotic_Abiotic_Entity
,on,_,O
,benthic,_,B-Quality
,structures,_,B-Abiotic_Entity
,or,_,O
,in,_,O
,the,_,O
,sediment,_,B-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,insectivores,_,B-Biotic_Entity
,),_,O
,and,_,O
,those,_,O
,that,_,O
,feed,_,B-Eventuality
,on,_,I-Eventuality
,other,_,O
,fish,_,B-Biotic_Entity
,(,_,O
,piscivores,_,B-Biotic_Entity
,),_,O
,.,_,O
Sentence: 1048,Fish,_,B-Biotic_Entity
,that,_,O
,consume,_,B-Eventuality
,detritus,_,B-Aggregate_Biotic_Abiotic_Entity
,and,_,O
,gain,_,B-Eventuality
,energy,_,B-Abiotic_Entity
,by,_,O
,processing,_,B-Eventuality
,its,_,O
,organic,_,B-Biotic_Entity
,material,_,I-Biotic_Entity
,are,_,O
,called,_,O
,detritivores,_,B-Biotic_Entity
,.,_,O
Sentence: 1049,Omnivores,_,B-Biotic_Entity
,ingest,_,B-Eventuality
,a,_,O
,wide,_,O
,variety,_,O
,of,_,O
,prey,_,B-Biotic_Entity
,encompassing,_,B-Eventuality
,floral,_,B-Biotic_Entity
,faunal,_,B-Biotic_Entity
,and,_,O
,detrital,_,B-Aggregate_Biotic_Abiotic_Entity
,material,_,I-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1050,Finally,_,O
,members,_,B-Biotic_Entity
,of,_,O
,the,_,O
,parasitic,_,B-Quality
,guild,_,B-Biotic_Entity
,acquire,_,B-Eventuality
,nutrition,_,B-Aggregate_Biotic_Abiotic_Entity
,from,_,O
,a,_,O
,host,_,B-Biotic_Entity
,species,_,I-Biotic_Entity
,usually,_,O
,another,_,O
,fish,_,B-Biotic_Entity
,or,_,O
,large,_,B-Quality
,vertebrate,_,B-Biotic_Entity
,.,_,O
Sentence: 1051,Fish,_,B-Biotic_Entity
,taxa,_,B-Biotic_Entity
,are,_,O
,flexible,_,B-Quality
,in,_,O
,their,_,O
,feeding,_,B-Eventuality
,roles,_,I-Eventuality
,varying,_,B-Eventuality
,their,_,O
,diets,_,B-Quality
,with,_,O
,environmental,_,B-Eventuality
,conditions,_,I-Eventuality
,and,_,O
,prey,_,B-Biotic_Entity
,availability,_,B-Quality
,.,_,O
Sentence: 1052,Many,_,O
,species,_,B-Biotic_Entity
,also,_,O
,undergo,_,B-Eventuality
,a,_,O
,diet,_,B-Quality
,shift,_,B-Eventuality
,as,_,O
,they,_,O
,develop,_,B-Eventuality
,.,_,O
Sentence: 1053,Therefore,_,O
,it,_,O
,is,_,O
,likely,_,O
,that,_,O
,any,_,O
,single,_,O
,fish,_,B-Biotic_Entity
,occupies,_,B-Eventuality
,multiple,_,O
,feeding,_,B-Biotic_Entity
,guilds,_,I-Biotic_Entity
,within,_,O
,its,_,O
,lifetime,_,B-Quality
,.,_,O
Sentence: 1054,Lentic,_,B-Aggregate_Biotic_Abiotic_Entity
,food,_,I-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
Sentence: 1055,As,_,O
,noted,_,O
,in,_,O
,the,_,O
,previous,_,O
,sections,_,O
,the,_,O
,lentic,_,B-Quality
,biota,_,B-Biotic_Entity
,are,_,O
,linked,_,B-Eventuality
,in,_,O
,complex,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,of,_,O
,trophic,_,B-Biotic_Entity
,relationships,_,I-Biotic_Entity
,.,_,O
Sentence: 1056,These,_,O
,organisms,_,B-Biotic_Entity
,can,_,O
,be,_,O
,considered,_,O
,to,_,O
,loosely,_,O
,be,_,O
,associated,_,B-Eventuality
,with,_,O
,specific,_,O
,trophic,_,B-Biotic_Entity
,groups,_,I-Biotic_Entity
,(,_,O
,e.g.,_,O
,primary,_,B-Biotic_Entity
,producers,_,I-Biotic_Entity
,herbivores,_,B-Biotic_Entity
,primary,_,B-Biotic_Entity
,carnivores,_,I-Biotic_Entity
,secondary,_,B-Biotic_Entity
,carnivores,_,I-Biotic_Entity
,etc.,_,O
,),_,O
,.,_,O
Sentence: 1057,Scientists,_,O
,have,_,O
,developed,_,B-Eventuality
,several,_,O
,theories,_,O
,in,_,O
,order,_,O
,to,_,O
,understand,_,O
,the,_,O
,mechanisms,_,B-Quality
,that,_,O
,control,_,B-Eventuality
,the,_,O
,abundance,_,B-Quality
,and,_,O
,diversity,_,B-Quality
,within,_,O
,these,_,O
,groups,_,B-Biotic_Entity
,.,_,O
Sentence: 1058,Very,_,O
,generally,_,O
,top-down,_,B-Eventuality
,processes,_,I-Eventuality
,dictate,_,B-Eventuality
,that,_,O
,the,_,O
,abundance,_,B-Quality
,of,_,O
,prey,_,B-Biotic_Entity
,taxa,_,B-Biotic_Entity
,is,_,O
,dependent,_,B-Eventuality
,upon,_,I-Eventuality
,the,_,O
,actions,_,B-Eventuality
,of,_,O
,consumers,_,B-Biotic_Entity
,from,_,O
,higher,_,O
,trophic,_,B-Biotic_Entity
,levels,_,I-Biotic_Entity
,.,_,O
Sentence: 1059,Typically,_,O
,these,_,O
,processes,_,B-Eventuality
,operate,_,B-Eventuality
,only,_,O
,between,_,O
,two,_,O
,trophic,_,B-Biotic_Entity
,levels,_,I-Biotic_Entity
,with,_,O
,no,_,O
,effect,_,B-Eventuality
,on,_,O
,the,_,O
,others,_,O
,.,_,O
Sentence: 1060,In,_,O
,some,_,O
,cases,_,O
,however,_,O
,aquatic,_,B-Aggregate_Biotic_Abiotic_Entity
,systems,_,I-Aggregate_Biotic_Abiotic_Entity
,experience,_,B-Eventuality
,a,_,O
,trophic,_,B-Eventuality
,cascade,_,I-Eventuality
,;,_,O
,for,_,O
,example,_,O
,this,_,O
,might,_,O
,occur,_,B-Eventuality
,if,_,O
,primary,_,B-Biotic_Entity
,producers,_,I-Biotic_Entity
,experience,_,O
,less,_,O
,grazing,_,B-Eventuality
,by,_,O
,herbivores,_,B-Biotic_Entity
,because,_,O
,these,_,O
,herbivores,_,B-Biotic_Entity
,are,_,O
,suppressed,_,B-Eventuality
,by,_,O
,carnivores,_,B-Biotic_Entity
,.,_,O
Sentence: 1061,Bottom-up,_,B-Eventuality
,processes,_,I-Eventuality
,are,_,O
,functioning,_,B-Eventuality
,when,_,O
,the,_,O
,abundance,_,B-Quality
,or,_,O
,diversity,_,B-Quality
,of,_,O
,members,_,B-Biotic_Entity
,of,_,O
,higher,_,O
,trophic,_,B-Biotic_Entity
,levels,_,I-Biotic_Entity
,is,_,O
,dependent,_,B-Eventuality
,upon,_,I-Eventuality
,the,_,O
,availability,_,B-Quality
,or,_,O
,quality,_,B-Quality
,of,_,O
,resources,_,B-Aggregate_Biotic_Abiotic_Entity
,from,_,O
,lower,_,O
,levels,_,O
,.,_,O
Sentence: 1062,Finally,_,O
,a,_,O
,combined,_,O
,regulating,_,O
,theory,_,O
,bottom-up,_,B-Eventuality
,:,_,O
,top-down,_,B-Eventuality
,combines,_,B-Eventuality
,the,_,O
,predicted,_,O
,influences,_,B-Eventuality
,of,_,O
,consumers,_,B-Biotic_Entity
,and,_,O
,resource,_,B-Quality
,availability,_,I-Quality
,.,_,O
Sentence: 1063,It,_,O
,predicts,_,O
,that,_,O
,trophic,_,B-Biotic_Entity
,levels,_,I-Biotic_Entity
,close,_,O
,to,_,O
,the,_,O
,lowest,_,O
,trophic,_,B-Biotic_Entity
,levels,_,I-Biotic_Entity
,will,_,O
,be,_,O
,most,_,O
,influenced,_,B-Eventuality
,by,_,O
,bottom-up,_,B-Eventuality
,forces,_,I-Eventuality
,while,_,O
,top-down,_,B-Eventuality
,effects,_,I-Eventuality
,should,_,O
,be,_,O
,strongest,_,O
,at,_,O
,top,_,O
,levels,_,O
,.,_,O
Sentence: 1064,Food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,is,_,O
,an,_,O
,important,_,O
,ecological,_,O
,concept,_,O
,.,_,O
Sentence: 1065,Basically,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,represents,_,O
,feeding,_,B-Eventuality
,relationships,_,I-Eventuality
,within,_,O
,a,_,O
,community,_,B-Biotic_Entity
,(,_,O
,Smith,_,O
,and,_,O
,Smith,_,O
,2009,_,O
,),_,O
,.,_,O
Sentence: 1066,It,_,O
,also,_,O
,implies,_,O
,the,_,O
,transfer,_,B-Eventuality
,of,_,O
,food,_,B-Biotic_Entity
,energy,_,B-Abiotic_Entity
,from,_,O
,its,_,O
,source,_,O
,in,_,O
,plants,_,B-Biotic_Entity
,through,_,O
,herbivores,_,B-Biotic_Entity
,to,_,O
,carnivores,_,B-Biotic_Entity
,(,_,O
,Krebs,_,O
,2009,_,O
,),_,O
,.,_,O
Sentence: 1067,Normally,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,consist,_,B-Eventuality
,of,_,O
,a,_,O
,number,_,O
,of,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,chains,_,I-Aggregate_Biotic_Abiotic_Entity
,meshed,_,O
,together,_,O
,.,_,O
Sentence: 1068,Each,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,chain,_,I-Aggregate_Biotic_Abiotic_Entity
,is,_,O
,a,_,O
,descriptive,_,O
,diagram,_,O
,including,_,O
,a,_,O
,series,_,O
,of,_,O
,arrows,_,O
,each,_,O
,pointing,_,O
,from,_,O
,one,_,O
,species,_,B-Biotic_Entity
,to,_,O
,another,_,O
,representing,_,O
,the,_,O
,flow,_,B-Eventuality
,of,_,O
,food,_,B-Biotic_Entity
,energy,_,B-Abiotic_Entity
,from,_,O
,one,_,O
,feeding,_,B-Biotic_Entity
,group,_,I-Biotic_Entity
,of,_,O
,organisms,_,B-Biotic_Entity
,to,_,O
,another,_,O
,.,_,O
Sentence: 1069,There,_,O
,are,_,O
,two,_,O
,types,_,O
,of,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,chains,_,I-Aggregate_Biotic_Abiotic_Entity
,:,_,O
,the,_,O
,grazing,_,B-Aggregate_Biotic_Abiotic_Entity
,food,_,I-Aggregate_Biotic_Abiotic_Entity
,chain,_,I-Aggregate_Biotic_Abiotic_Entity
,beginning,_,O
,with,_,O
,autotrophs,_,B-Biotic_Entity
,and,_,O
,the,_,O
,detrital,_,B-Aggregate_Biotic_Abiotic_Entity
,food,_,I-Aggregate_Biotic_Abiotic_Entity
,chain,_,I-Aggregate_Biotic_Abiotic_Entity
,beginning,_,O
,with,_,O
,dead,_,B-Eventuality
,organic,_,B-Biotic_Entity
,matter,_,I-Biotic_Entity
,(,_,O
,Smith,_,O
,&,_,O
,Smith,_,O
,2009,_,O
,),_,O
,.,_,O
Sentence: 1070,In,_,O
,a,_,O
,grazing,_,B-Aggregate_Biotic_Abiotic_Entity
,food,_,I-Aggregate_Biotic_Abiotic_Entity
,chain,_,I-Aggregate_Biotic_Abiotic_Entity
,energy,_,B-Abiotic_Entity
,and,_,O
,nutrients,_,B-Aggregate_Biotic_Abiotic_Entity
,move,_,B-Eventuality
,from,_,O
,plants,_,B-Biotic_Entity
,to,_,O
,the,_,O
,herbivores,_,B-Biotic_Entity
,consuming,_,B-Eventuality
,them,_,O
,and,_,O
,to,_,O
,the,_,O
,carnivores,_,B-Biotic_Entity
,or,_,O
,omnivores,_,B-Biotic_Entity
,preying,_,B-Eventuality
,upon,_,I-Eventuality
,the,_,O
,herbivores,_,B-Biotic_Entity
,.,_,O
Sentence: 1071,In,_,O
,a,_,O
,detrital,_,B-Aggregate_Biotic_Abiotic_Entity
,food,_,I-Aggregate_Biotic_Abiotic_Entity
,chain,_,I-Aggregate_Biotic_Abiotic_Entity
,dead,_,B-Eventuality
,organic,_,B-Biotic_Entity
,matter,_,I-Biotic_Entity
,of,_,O
,plants,_,B-Biotic_Entity
,and,_,O
,animals,_,B-Biotic_Entity
,is,_,O
,broken,_,B-Eventuality
,down,_,I-Eventuality
,by,_,O
,decomposers,_,B-Biotic_Entity
,e.g.,_,O
,bacteria,_,B-Biotic_Entity
,and,_,O
,fungi,_,B-Biotic_Entity
,and,_,O
,moves,_,B-Eventuality
,to,_,O
,detritivores,_,B-Biotic_Entity
,and,_,O
,then,_,O
,carnivores,_,B-Biotic_Entity
,.,_,O
Sentence: 1072,Food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,offers,_,O
,an,_,O
,important,_,O
,tool,_,O
,for,_,O
,investigating,_,O
,the,_,O
,ecological,_,B-Eventuality
,interactions,_,I-Eventuality
,that,_,O
,define,_,O
,energy,_,B-Abiotic_Entity
,flows,_,B-Eventuality
,and,_,O
,predator-prey,_,B-Eventuality
,relationship,_,I-Eventuality
,(,_,O
,Cain,_,O
,et,_,O
,al.,_,O
,2008,_,O
,),_,O
,.,_,O
Sentence: 1073,Figure,_,O
,1,_,O
,shows,_,O
,a,_,O
,simplified,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,in,_,O
,a,_,O
,desert,_,B-Aggregate_Biotic_Abiotic_Entity
,ecosystem,_,I-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1074,In,_,O
,this,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,grasshoppers,_,B-Biotic_Entity
,feed,_,B-Eventuality
,on,_,I-Eventuality
,plants,_,B-Biotic_Entity
,;,_,O
,scorpions,_,B-Biotic_Entity
,prey,_,B-Eventuality
,on,_,I-Eventuality
,grasshoppers,_,B-Biotic_Entity
,;,_,O
,kit,_,B-Biotic_Entity
,foxes,_,I-Biotic_Entity
,prey,_,B-Eventuality
,on,_,I-Eventuality
,scorpions,_,B-Biotic_Entity
,.,_,O
Sentence: 1075,While,_,O
,the,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,showed,_,O
,here,_,O
,is,_,O
,a,_,O
,simple,_,O
,one,_,O
,most,_,O
,feed,_,B-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,are,_,O
,complex,_,B-Quality
,and,_,O
,involve,_,B-Eventuality
,many,_,O
,species,_,B-Biotic_Entity
,with,_,O
,both,_,O
,strong,_,B-Quality
,and,_,O
,weak,_,B-Quality
,interactions,_,B-Eventuality
,among,_,O
,them,_,O
,(,_,O
,Pimm,_,O
,et,_,O
,al.,_,O
,1991,_,O
,),_,O
,.,_,O
Sentence: 1076,For,_,O
,example,_,O
,the,_,O
,predators,_,B-Biotic_Entity
,of,_,O
,a,_,O
,scorpion,_,B-Biotic_Entity
,in,_,O
,a,_,O
,desert,_,B-Aggregate_Biotic_Abiotic_Entity
,ecosystem,_,I-Aggregate_Biotic_Abiotic_Entity
,might,_,O
,be,_,O
,a,_,O
,golden,_,B-Biotic_Entity
,eagle,_,I-Biotic_Entity
,an,_,O
,owl,_,B-Biotic_Entity
,a,_,O
,roadrunner,_,B-Biotic_Entity
,or,_,O
,a,_,O
,fox,_,B-Biotic_Entity
,.,_,O
Sentence: 1077,The,_,O
,idea,_,O
,to,_,O
,apply,_,O
,the,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,chains,_,I-Aggregate_Biotic_Abiotic_Entity
,to,_,O
,ecology,_,O
,and,_,O
,to,_,O
,analyze,_,O
,its,_,O
,consequences,_,O
,was,_,O
,first,_,O
,proposed,_,O
,by,_,O
,Charles,_,O
,Elton,_,O
,(,_,O
,Krebs,_,O
,2009,_,O
,),_,O
,.,_,O
Sentence: 1078,In,_,B-Time
,1927,_,I-Time
,he,_,O
,recognized,_,O
,that,_,O
,the,_,O
,length,_,O
,of,_,O
,these,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,chains,_,I-Aggregate_Biotic_Abiotic_Entity
,was,_,O
,mostly,_,O
,limited,_,O
,to,_,O
,4,_,O
,or,_,O
,5,_,O
,links,_,O
,and,_,O
,the,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,chains,_,I-Aggregate_Biotic_Abiotic_Entity
,were,_,O
,not,_,O
,isolated,_,O
,but,_,O
,hooked,_,O
,together,_,O
,into,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,which,_,O
,he,_,O
,called,_,O
,"	_	O",,
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,cycles,_,I-Aggregate_Biotic_Abiotic_Entity
,"	_	O",,
,),_,O
,.,_,O
Sentence: 1079,The,_,O
,feeding,_,B-Eventuality
,interactions,_,I-Eventuality
,represented,_,O
,by,_,O
,the,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,may,_,O
,have,_,O
,profound,_,O
,effects,_,B-Eventuality
,on,_,O
,species,_,B-Quality
,richness,_,I-Quality
,of,_,O
,community,_,B-Biotic_Entity
,and,_,O
,ecosystem,_,B-Quality
,productivity,_,I-Quality
,and,_,O
,stability,_,B-Quality
,(,_,O
,Ricklefs,_,O
,2008,_,O
,),_,O
,.,_,O
Sentence: 1080,Types,_,O
,of,_,O
,Food,_,B-Aggregate_Biotic_Abiotic_Entity
,Webs,_,I-Aggregate_Biotic_Abiotic_Entity
Sentence: 1081,Food,_,B-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,describe,_,O
,the,_,O
,relationships,_,B-Eventuality
,—,_,O
,links,_,B-Eventuality
,or,_,O
,connections,_,B-Eventuality
,—,_,O
,among,_,O
,species,_,B-Biotic_Entity
,in,_,O
,an,_,O
,ecosystem,_,B-Aggregate_Biotic_Abiotic_Entity
,but,_,O
,the,_,O
,relationships,_,B-Eventuality
,vary,_,B-Eventuality
,in,_,O
,their,_,O
,importance,_,O
,to,_,O
,energy,_,B-Abiotic_Entity
,flow,_,B-Eventuality
,and,_,O
,dynamics,_,B-Eventuality
,of,_,O
,species,_,B-Biotic_Entity
,populations,_,I-Biotic_Entity
,.,_,O
Sentence: 1082,Some,_,O
,trophic,_,B-Eventuality
,relationships,_,I-Eventuality
,are,_,O
,more,_,O
,important,_,O
,than,_,O
,others,_,O
,in,_,O
,dictating,_,O
,how,_,O
,energy,_,B-Abiotic_Entity
,flows,_,B-Eventuality
,through,_,O
,ecosystems,_,B-Aggregate_Biotic_Abiotic_Entity
,.,_,O
Sentence: 1083,Some,_,O
,connections,_,B-Eventuality
,are,_,O
,more,_,O
,influential,_,B-Eventuality
,on,_,O
,species,_,B-Biotic_Entity
,population,_,I-Biotic_Entity
,change,_,B-Eventuality
,.,_,O
Sentence: 1084,Based,_,O
,on,_,O
,different,_,O
,ways,_,O
,in,_,O
,which,_,O
,species,_,B-Biotic_Entity
,influence,_,B-Eventuality
,one,_,O
,another,_,O
,Robert,_,O
,Paine,_,O
,proposed,_,O
,three,_,O
,types,_,O
,of,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,based,_,O
,on,_,O
,the,_,O
,species,_,B-Biotic_Entity
,of,_,O
,a,_,O
,rocky,_,B-Aggregate_Biotic_Abiotic_Entity
,intertidal,_,I-Aggregate_Biotic_Abiotic_Entity
,zone,_,I-Aggregate_Biotic_Abiotic_Entity
,on,_,O
,the,_,O
,coast,_,B-Aggregate_Biotic_Abiotic_Entity
,of,_,O
,Washington,_,B-Location
,(,_,O
,Ricklefs,_,O
,2008,_,O
,Figure,_,O
,2,_,O
,),_,O
,.,_,O
Sentence: 1085,Connectedness,_,B-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,or,_,O
,topological,_,B-Aggregate_Biotic_Abiotic_Entity
,food,_,I-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,),_,O
,emphasize,_,O
,feeding,_,B-Eventuality
,relationships,_,I-Eventuality
,among,_,O
,species,_,B-Biotic_Entity
,portrayed,_,O
,as,_,O
,links,_,O
,in,_,O
,a,_,O
,food,_,B-Aggregate_Biotic_Abiotic_Entity
,web,_,I-Aggregate_Biotic_Abiotic_Entity
,(,_,O
,Paine,_,O
,1980,_,O
,),_,O
,.,_,O
Sentence: 1086,Energy,_,B-Aggregate_Biotic_Abiotic_Entity
,flow,_,I-Aggregate_Biotic_Abiotic_Entity
,webs,_,I-Aggregate_Biotic_Abiotic_Entity
,quantify,_,O
,energy,_,B-Abiotic_Entity
,flow,_,B-Eventuality
,from,_,O
,one,_,O
,species,_,B-Biotic_Entity
,to,_,O
,another,_,O
,.,_,O
Sentence: 1087,Thickness,_,B-Quality
,of,_,O
,an,_,O
,arrow,_,O
,reflects,_,O
,the,_,O
,strength,_,B-Quality
,of,_,O
,the,_,O
,relationship,_,B-Eventuality
,.,_,O
